# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant
ORF%20TRINITY_DN40852_c0_g4_i6%7Cg.48025%20TRINITY_DN40852_c0_g4_i6%7Cm.48025%20type%3Acomplete%20len%3A334%20(%2B)	TRINITY_DN40852_c0_g4_i6|g.48025	TRINITY_DN40852_c0_g4_i6|m.48025	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40855_c0_g1_i2%7Cg.48006%20TRINITY_DN40855_c0_g1_i2%7Cm.48006%20type%3A5prime_partial%20len%3A683%20(%2B)	TRINITY_DN40855_c0_g1_i2|g.48006	TRINITY_DN40855_c0_g1_i2|m.48006	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40856_c0_g1_i1%7Cg.48605%20TRINITY_DN40856_c0_g1_i1%7Cm.48605%20type%3Acomplete%20len%3A236%20(%2B)	TRINITY_DN40856_c0_g1_i1|g.48605	TRINITY_DN40856_c0_g1_i1|m.48605	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40859_c0_g2_i3%7Cg.48082%20TRINITY_DN40859_c0_g2_i3%7Cm.48082%20type%3Acomplete%20len%3A694%20(%2B)	TRINITY_DN40859_c0_g2_i3|g.48082	TRINITY_DN40859_c0_g2_i3|m.48082	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40859_c0_g2_i3%7Cg.48083%20TRINITY_DN40859_c0_g2_i3%7Cm.48083%20type%3Acomplete%20len%3A173%20(%2B)	TRINITY_DN40859_c0_g2_i3|g.48083	TRINITY_DN40859_c0_g2_i3|m.48083	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40860_c0_g2_i7%7Cg.48501%20TRINITY_DN40860_c0_g2_i7%7Cm.48501%20type%3Acomplete%20len%3A667%20(%2B)	TRINITY_DN40860_c0_g2_i7|g.48501	TRINITY_DN40860_c0_g2_i7|m.48501	protein_coding	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2
ORF%20TRINITY_DN40860_c0_g2_i7%7Cg.48502%20TRINITY_DN40860_c0_g2_i7%7Cm.48502%20type%3Acomplete%20len%3A410%20(-)	TRINITY_DN40860_c0_g2_i7|g.48502	TRINITY_DN40860_c0_g2_i7|m.48502	protein_coding	0	2	0	4	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40867_c0_g1_i2%7Cg.48573%20TRINITY_DN40867_c0_g1_i2%7Cm.48573%20type%3A5prime_partial%20len%3A471%20(-)	TRINITY_DN40867_c0_g1_i2|g.48573	TRINITY_DN40867_c0_g1_i2|m.48573	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40867_c0_g1_i2%7Cg.48574%20TRINITY_DN40867_c0_g1_i2%7Cm.48574%20type%3Acomplete%20len%3A125%20(-)	TRINITY_DN40867_c0_g1_i2|g.48574	TRINITY_DN40867_c0_g1_i2|m.48574	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40867_c0_g1_i2%7Cg.48576%20TRINITY_DN40867_c0_g1_i2%7Cm.48576%20type%3Acomplete%20len%3A100%20(%2B)	TRINITY_DN40867_c0_g1_i2|g.48576	TRINITY_DN40867_c0_g1_i2|m.48576	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40872_c0_g2_i4%7Cg.48200%20TRINITY_DN40872_c0_g2_i4%7Cm.48200%20type%3A5prime_partial%20len%3A246%20(%2B)	TRINITY_DN40872_c0_g2_i4|g.48200	TRINITY_DN40872_c0_g2_i4|m.48200	protein_coding	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ORF%20TRINITY_DN40874_c0_g1_i1%7Cg.48922%20TRINITY_DN40874_c0_g1_i1%7Cm.48922%20type%3A5prime_partial%20len%3A463%20(%2B)	TRINITY_DN40874_c0_g1_i1|g.48922	TRINITY_DN40874_c0_g1_i1|m.48922	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40879_c0_g2_i2%7Cg.48510%20TRINITY_DN40879_c0_g2_i2%7Cm.48510%20type%3Acomplete%20len%3A286%20(%2B)	TRINITY_DN40879_c0_g2_i2|g.48510	TRINITY_DN40879_c0_g2_i2|m.48510	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40879_c0_g2_i2%7Cg.48511%20TRINITY_DN40879_c0_g2_i2%7Cm.48511%20type%3Acomplete%20len%3A236%20(%2B)	TRINITY_DN40879_c0_g2_i2|g.48511	TRINITY_DN40879_c0_g2_i2|m.48511	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40879_c0_g3_i1%7Cg.48521%20TRINITY_DN40879_c0_g3_i1%7Cm.48521%20type%3Acomplete%20len%3A286%20(-)	TRINITY_DN40879_c0_g3_i1|g.48521	TRINITY_DN40879_c0_g3_i1|m.48521	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40879_c0_g3_i1%7Cg.48522%20TRINITY_DN40879_c0_g3_i1%7Cm.48522%20type%3Acomplete%20len%3A243%20(-)	TRINITY_DN40879_c0_g3_i1|g.48522	TRINITY_DN40879_c0_g3_i1|m.48522	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40882_c0_g4_i1%7Cg.48478%20TRINITY_DN40882_c0_g4_i1%7Cm.48478%20type%3Acomplete%20len%3A189%20(%2B)	TRINITY_DN40882_c0_g4_i1|g.48478	TRINITY_DN40882_c0_g4_i1|m.48478	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40886_c0_g1_i1%7Cg.48680%20TRINITY_DN40886_c0_g1_i1%7Cm.48680%20type%3A5prime_partial%20len%3A100%20(%2B)	TRINITY_DN40886_c0_g1_i1|g.48680	TRINITY_DN40886_c0_g1_i1|m.48680	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40889_c2_g1_i1%7Cg.48869%20TRINITY_DN40889_c2_g1_i1%7Cm.48869%20type%3Ainternal%20len%3A208%20(%2B)	TRINITY_DN40889_c2_g1_i1|g.48869	TRINITY_DN40889_c2_g1_i1|m.48869	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ORF%20TRINITY_DN40889_c2_g1_i1%7Cg.48870%20TRINITY_DN40889_c2_g1_i1%7Cm.48870%20type%3A5prime_partial%20len%3A185%20(-)	TRINITY_DN40889_c2_g1_i1|g.48870	TRINITY_DN40889_c2_g1_i1|m.48870	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORF%20TRINITY_DN40890_c0_g2_i5%7Cg.48183%20TRINITY_DN40890_c0_g2_i5%7Cm.48183%20type%3A3prime_partial%20len%3A478%20(%2B)	TRINITY_DN40890_c0_g2_i5|g.48183	TRINITY_DN40890_c0_g2_i5|m.48183	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40890_c0_g2_i5%7Cg.48184%20TRINITY_DN40890_c0_g2_i5%7Cm.48184%20type%3Acomplete%20len%3A203%20(-)	TRINITY_DN40890_c0_g2_i5|g.48184	TRINITY_DN40890_c0_g2_i5|m.48184	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40890_c0_g2_i5%7Cg.48186%20TRINITY_DN40890_c0_g2_i5%7Cm.48186%20type%3A5prime_partial%20len%3A142%20(-)	TRINITY_DN40890_c0_g2_i5|g.48186	TRINITY_DN40890_c0_g2_i5|m.48186	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40893_c0_g2_i5%7Cg.49022%20TRINITY_DN40893_c0_g2_i5%7Cm.49022%20type%3Acomplete%20len%3A570%20(-)	TRINITY_DN40893_c0_g2_i5|g.49022	TRINITY_DN40893_c0_g2_i5|m.49022	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40893_c0_g2_i5%7Cg.49025%20TRINITY_DN40893_c0_g2_i5%7Cm.49025%20type%3Acomplete%20len%3A133%20(%2B)	TRINITY_DN40893_c0_g2_i5|g.49025	TRINITY_DN40893_c0_g2_i5|m.49025	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40895_c1_g3_i2%7Cg.48416%20TRINITY_DN40895_c1_g3_i2%7Cm.48416%20type%3A3prime_partial%20len%3A399%20(%2B)	TRINITY_DN40895_c1_g3_i2|g.48416	TRINITY_DN40895_c1_g3_i2|m.48416	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40897_c0_g1_i1%7Cg.48895%20TRINITY_DN40897_c0_g1_i1%7Cm.48895%20type%3Acomplete%20len%3A546%20(%2B)	TRINITY_DN40897_c0_g1_i1|g.48895	TRINITY_DN40897_c0_g1_i1|m.48895	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40897_c0_g1_i1%7Cg.48899%20TRINITY_DN40897_c0_g1_i1%7Cm.48899%20type%3Acomplete%20len%3A125%20(-)	TRINITY_DN40897_c0_g1_i1|g.48899	TRINITY_DN40897_c0_g1_i1|m.48899	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40899_c1_g2_i3%7Cg.48991%20TRINITY_DN40899_c1_g2_i3%7Cm.48991%20type%3A3prime_partial%20len%3A176%20(%2B)	TRINITY_DN40899_c1_g2_i3|g.48991	TRINITY_DN40899_c1_g2_i3|m.48991	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40899_c1_g2_i3%7Cg.48992%20TRINITY_DN40899_c1_g2_i3%7Cm.48992%20type%3Acomplete%20len%3A107%20(-)	TRINITY_DN40899_c1_g2_i3|g.48992	TRINITY_DN40899_c1_g2_i3|m.48992	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40900_c0_g1_i3%7Cg.48648%20TRINITY_DN40900_c0_g1_i3%7Cm.48648%20type%3A5prime_partial%20len%3A301%20(%2B)	TRINITY_DN40900_c0_g1_i3|g.48648	TRINITY_DN40900_c0_g1_i3|m.48648	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40905_c0_g3_i1%7Cg.48273%20TRINITY_DN40905_c0_g3_i1%7Cm.48273%20type%3Acomplete%20len%3A465%20(%2B)	TRINITY_DN40905_c0_g3_i1|g.48273	TRINITY_DN40905_c0_g3_i1|m.48273	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40905_c0_g3_i1%7Cg.48274%20TRINITY_DN40905_c0_g3_i1%7Cm.48274%20type%3Acomplete%20len%3A307%20(%2B)	TRINITY_DN40905_c0_g3_i1|g.48274	TRINITY_DN40905_c0_g3_i1|m.48274	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40905_c0_g3_i1%7Cg.48275%20TRINITY_DN40905_c0_g3_i1%7Cm.48275%20type%3A5prime_partial%20len%3A191%20(-)	TRINITY_DN40905_c0_g3_i1|g.48275	TRINITY_DN40905_c0_g3_i1|m.48275	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40905_c0_g3_i1%7Cg.48279%20TRINITY_DN40905_c0_g3_i1%7Cm.48279%20type%3Acomplete%20len%3A115%20(-)	TRINITY_DN40905_c0_g3_i1|g.48279	TRINITY_DN40905_c0_g3_i1|m.48279	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40905_c0_g3_i1%7Cg.48280%20TRINITY_DN40905_c0_g3_i1%7Cm.48280%20type%3Acomplete%20len%3A112%20(%2B)	TRINITY_DN40905_c0_g3_i1|g.48280	TRINITY_DN40905_c0_g3_i1|m.48280	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40905_c0_g3_i1%7Cg.48282%20TRINITY_DN40905_c0_g3_i1%7Cm.48282%20type%3Acomplete%20len%3A102%20(-)	TRINITY_DN40905_c0_g3_i1|g.48282	TRINITY_DN40905_c0_g3_i1|m.48282	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40905_c0_g3_i7%7Cg.48335%20TRINITY_DN40905_c0_g3_i7%7Cm.48335%20type%3A5prime_partial%20len%3A202%20(%2B)	TRINITY_DN40905_c0_g3_i7|g.48335	TRINITY_DN40905_c0_g3_i7|m.48335	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40905_c0_g3_i7%7Cg.48337%20TRINITY_DN40905_c0_g3_i7%7Cm.48337%20type%3Acomplete%20len%3A134%20(-)	TRINITY_DN40905_c0_g3_i7|g.48337	TRINITY_DN40905_c0_g3_i7|m.48337	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40906_c0_g2_i7%7Cg.48791%20TRINITY_DN40906_c0_g2_i7%7Cm.48791%20type%3Acomplete%20len%3A670%20(%2B)	TRINITY_DN40906_c0_g2_i7|g.48791	TRINITY_DN40906_c0_g2_i7|m.48791	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40908_c1_g1_i1%7Cg.48972%20TRINITY_DN40908_c1_g1_i1%7Cm.48972%20type%3Acomplete%20len%3A528%20(-)	TRINITY_DN40908_c1_g1_i1|g.48972	TRINITY_DN40908_c1_g1_i1|m.48972	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40908_c1_g1_i1%7Cg.48973%20TRINITY_DN40908_c1_g1_i1%7Cm.48973%20type%3A5prime_partial%20len%3A330%20(-)	TRINITY_DN40908_c1_g1_i1|g.48973	TRINITY_DN40908_c1_g1_i1|m.48973	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40908_c1_g1_i1%7Cg.48976%20TRINITY_DN40908_c1_g1_i1%7Cm.48976%20type%3A5prime_partial%20len%3A138%20(-)	TRINITY_DN40908_c1_g1_i1|g.48976	TRINITY_DN40908_c1_g1_i1|m.48976	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40910_c1_g2_i1%7Cg.49033%20TRINITY_DN40910_c1_g2_i1%7Cm.49033%20type%3A5prime_partial%20len%3A216%20(-)	TRINITY_DN40910_c1_g2_i1|g.49033	TRINITY_DN40910_c1_g2_i1|m.49033	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40917_c0_g3_i1%7Cg.48773%20TRINITY_DN40917_c0_g3_i1%7Cm.48773%20type%3Acomplete%20len%3A229%20(%2B)	TRINITY_DN40917_c0_g3_i1|g.48773	TRINITY_DN40917_c0_g3_i1|m.48773	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40917_c0_g3_i1%7Cg.48774%20TRINITY_DN40917_c0_g3_i1%7Cm.48774%20type%3Acomplete%20len%3A170%20(-)	TRINITY_DN40917_c0_g3_i1|g.48774	TRINITY_DN40917_c0_g3_i1|m.48774	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40922_c0_g2_i1%7Cg.48601%20TRINITY_DN40922_c0_g2_i1%7Cm.48601%20type%3A5prime_partial%20len%3A630%20(-)	TRINITY_DN40922_c0_g2_i1|g.48601	TRINITY_DN40922_c0_g2_i1|m.48601	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40922_c0_g2_i1%7Cg.48604%20TRINITY_DN40922_c0_g2_i1%7Cm.48604%20type%3Acomplete%20len%3A110%20(%2B)	TRINITY_DN40922_c0_g2_i1|g.48604	TRINITY_DN40922_c0_g2_i1|m.48604	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40923_c0_g1_i3%7Cg.48132%20TRINITY_DN40923_c0_g1_i3%7Cm.48132%20type%3A5prime_partial%20len%3A205%20(%2B)	TRINITY_DN40923_c0_g1_i3|g.48132	TRINITY_DN40923_c0_g1_i3|m.48132	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40923_c0_g1_i3%7Cg.48133%20TRINITY_DN40923_c0_g1_i3%7Cm.48133%20type%3Acomplete%20len%3A134%20(-)	TRINITY_DN40923_c0_g1_i3|g.48133	TRINITY_DN40923_c0_g1_i3|m.48133	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40928_c0_g2_i6%7Cg.62474%20TRINITY_DN40928_c0_g2_i6%7Cm.62474%20type%3A5prime_partial%20len%3A167%20(-)	TRINITY_DN40928_c0_g2_i6|g.62474	TRINITY_DN40928_c0_g2_i6|m.62474	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40931_c0_g2_i1%7Cg.62592%20TRINITY_DN40931_c0_g2_i1%7Cm.62592%20type%3Acomplete%20len%3A545%20(%2B)	TRINITY_DN40931_c0_g2_i1|g.62592	TRINITY_DN40931_c0_g2_i1|m.62592	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40932_c0_g1_i4%7Cg.63419%20TRINITY_DN40932_c0_g1_i4%7Cm.63419%20type%3A5prime_partial%20len%3A123%20(%2B)	TRINITY_DN40932_c0_g1_i4|g.63419	TRINITY_DN40932_c0_g1_i4|m.63419	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40932_c0_g1_i4%7Cg.63420%20TRINITY_DN40932_c0_g1_i4%7Cm.63420%20type%3A5prime_partial%20len%3A108%20(-)	TRINITY_DN40932_c0_g1_i4|g.63420	TRINITY_DN40932_c0_g1_i4|m.63420	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ORF%20TRINITY_DN40934_c0_g1_i3%7Cg.62775%20TRINITY_DN40934_c0_g1_i3%7Cm.62775%20type%3Ainternal%20len%3A349%20(%2B)	TRINITY_DN40934_c0_g1_i3|g.62775	TRINITY_DN40934_c0_g1_i3|m.62775	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40934_c0_g1_i7%7Cg.62776%20TRINITY_DN40934_c0_g1_i7%7Cm.62776%20type%3Acomplete%20len%3A305%20(%2B)	TRINITY_DN40934_c0_g1_i7|g.62776	TRINITY_DN40934_c0_g1_i7|m.62776	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40934_c0_g1_i7%7Cg.62777%20TRINITY_DN40934_c0_g1_i7%7Cm.62777%20type%3A5prime_partial%20len%3A229%20(%2B)	TRINITY_DN40934_c0_g1_i7|g.62777	TRINITY_DN40934_c0_g1_i7|m.62777	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40934_c0_g1_i7%7Cg.62778%20TRINITY_DN40934_c0_g1_i7%7Cm.62778%20type%3A5prime_partial%20len%3A214%20(-)	TRINITY_DN40934_c0_g1_i7|g.62778	TRINITY_DN40934_c0_g1_i7|m.62778	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40935_c2_g1_i2%7Cg.62966%20TRINITY_DN40935_c2_g1_i2%7Cm.62966%20type%3Acomplete%20len%3A518%20(%2B)	TRINITY_DN40935_c2_g1_i2|g.62966	TRINITY_DN40935_c2_g1_i2|m.62966	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40935_c2_g1_i2%7Cg.62971%20TRINITY_DN40935_c2_g1_i2%7Cm.62971%20type%3Acomplete%20len%3A150%20(-)	TRINITY_DN40935_c2_g1_i2|g.62971	TRINITY_DN40935_c2_g1_i2|m.62971	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40935_c2_g1_i4%7Cg.62972%20TRINITY_DN40935_c2_g1_i4%7Cm.62972%20type%3Acomplete%20len%3A518%20(%2B)	TRINITY_DN40935_c2_g1_i4|g.62972	TRINITY_DN40935_c2_g1_i4|m.62972	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40935_c2_g1_i4%7Cg.62973%20TRINITY_DN40935_c2_g1_i4%7Cm.62973%20type%3A5prime_partial%20len%3A255%20(-)	TRINITY_DN40935_c2_g1_i4|g.62973	TRINITY_DN40935_c2_g1_i4|m.62973	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40935_c2_g1_i4%7Cg.62978%20TRINITY_DN40935_c2_g1_i4%7Cm.62978%20type%3Acomplete%20len%3A150%20(-)	TRINITY_DN40935_c2_g1_i4|g.62978	TRINITY_DN40935_c2_g1_i4|m.62978	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40935_c2_g1_i4%7Cg.62979%20TRINITY_DN40935_c2_g1_i4%7Cm.62979%20type%3Acomplete%20len%3A144%20(-)	TRINITY_DN40935_c2_g1_i4|g.62979	TRINITY_DN40935_c2_g1_i4|m.62979	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40937_c0_g1_i1%7Cg.62815%20TRINITY_DN40937_c0_g1_i1%7Cm.62815%20type%3A5prime_partial%20len%3A203%20(-)	TRINITY_DN40937_c0_g1_i1|g.62815	TRINITY_DN40937_c0_g1_i1|m.62815	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40940_c0_g2_i1%7Cg.63350%20TRINITY_DN40940_c0_g2_i1%7Cm.63350%20type%3A5prime_partial%20len%3A658%20(%2B)	TRINITY_DN40940_c0_g2_i1|g.63350	TRINITY_DN40940_c0_g2_i1|m.63350	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40940_c0_g2_i1%7Cg.63351%20TRINITY_DN40940_c0_g2_i1%7Cm.63351%20type%3A5prime_partial%20len%3A355%20(-)	TRINITY_DN40940_c0_g2_i1|g.63351	TRINITY_DN40940_c0_g2_i1|m.63351	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40942_c1_g2_i1%7Cg.62557%20TRINITY_DN40942_c1_g2_i1%7Cm.62557%20type%3Acomplete%20len%3A372%20(-)	TRINITY_DN40942_c1_g2_i1|g.62557	TRINITY_DN40942_c1_g2_i1|m.62557	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40942_c1_g2_i1%7Cg.62561%20TRINITY_DN40942_c1_g2_i1%7Cm.62561%20type%3A5prime_partial%20len%3A103%20(-)	TRINITY_DN40942_c1_g2_i1|g.62561	TRINITY_DN40942_c1_g2_i1|m.62561	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40942_c1_g2_i3%7Cg.62568%20TRINITY_DN40942_c1_g2_i3%7Cm.62568%20type%3A5prime_partial%20len%3A141%20(-)	TRINITY_DN40942_c1_g2_i3|g.62568	TRINITY_DN40942_c1_g2_i3|m.62568	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40942_c1_g3_i1%7Cg.62581%20TRINITY_DN40942_c1_g3_i1%7Cm.62581%20type%3A5prime_partial%20len%3A121%20(-)	TRINITY_DN40942_c1_g3_i1|g.62581	TRINITY_DN40942_c1_g3_i1|m.62581	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN40942_c1_g3_i1%7Cg.62583%20TRINITY_DN40942_c1_g3_i1%7Cm.62583%20type%3Acomplete%20len%3A100%20(-)	TRINITY_DN40942_c1_g3_i1|g.62583	TRINITY_DN40942_c1_g3_i1|m.62583	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN40969_c0_g4_i3%7Cg.62809%20TRINITY_DN40969_c0_g4_i3%7Cm.62809%20type%3A5prime_partial%20len%3A158%20(-)	TRINITY_DN40969_c0_g4_i3|g.62809	TRINITY_DN40969_c0_g4_i3|m.62809	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40969_c0_g4_i3%7Cg.62810%20TRINITY_DN40969_c0_g4_i3%7Cm.62810%20type%3Acomplete%20len%3A155%20(-)	TRINITY_DN40969_c0_g4_i3|g.62810	TRINITY_DN40969_c0_g4_i3|m.62810	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40970_c0_g3_i4%7Cg.63385%20TRINITY_DN40970_c0_g3_i4%7Cm.63385%20type%3A5prime_partial%20len%3A433%20(%2B)	TRINITY_DN40970_c0_g3_i4|g.63385	TRINITY_DN40970_c0_g3_i4|m.63385	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN40970_c0_g3_i4%7Cg.63386%20TRINITY_DN40970_c0_g3_i4%7Cm.63386%20type%3Acomplete%20len%3A310%20(%2B)	TRINITY_DN40970_c0_g3_i4|g.63386	TRINITY_DN40970_c0_g3_i4|m.63386	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
